Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S5284,John,Jones,student4284@university.com,Male,20,CS,78.93,65.75,59.2,65.84,91.59,7.2,98.26,77.29916137817234,B,15.6,Yes,No,Master's,Low,6,8.3
S5285,Maria,Brown,student4285@university.com,Male,24,Mathematics,58.95,96.33,51.0,55.53,94.08,5.78,60.69,66.98629732719401,C,19.3,Yes,No,Bachelor's,High,10,7.5
S5286,Maria,Brown,student4286@university.com,Male,22,Engineering,83.18,99.48,61.94,81.38,71.66,5.28,82.71,80.95213061280506,B,27.9,Yes,No,High School,Low,6,5.8
S5287,Ali,Smith,student4287@university.com,Male,22,Engineering,99.54,71.6,80.17,95.8,68.73,5.76,95.33,84.2743161241768,B,11.7,Yes,No,High School,Medium,6,8.1
S5288,John,Jones,student4288@university.com,Female,21,Mathematics,91.17,57.28,81.84,72.63,80.63,5.84,73.1,71.31430853723445,B,6.8,No,No,Bachelor's,High,7,6.0
S5289,Sara,Smith,student4289@university.com,Female,19,Mathematics,87.29,87.45,95.44,81.31,52.9,7.66,65.84,81.0761188152632,B,10.0,No,No,Master's,Medium,6,6.0
S5290,Omar,Jones,student4290@university.com,Male,19,CS,60.4,49.56,92.91,80.44,84.57,6.68,83.34,79.92928893187421,B,17.4,No,Yes,PhD,Medium,8,7.4
S5291,Maria,Smith,student4291@university.com,Male,21,Business,93.81,55.12,57.3,70.75,89.11,9.57,51.57,58.16530284631192,C,22.0,No,Yes,PhD,Low,2,8.6
S5292,Maria,Johnson,student4292@university.com,Male,19,CS,76.29,87.09,67.31,80.74,69.87,9.48,68.01,74.79050560313247,B,22.3,Yes,Yes,PhD,Low,8,6.5
S5293,Ali,Williams,student4293@university.com,Female,20,Engineering,94.46,66.02,84.84,62.97,58.73,4.22,62.9,71.49168545421661,C,6.9,No,No,High School,Medium,4,4.9
S5294,Ahmed,Williams,student4294@university.com,Female,21,Mathematics,66.49,52.09,94.99,68.9,51.44,0.36,61.23,64.5521262549822,C,24.0,Yes,Yes,Bachelor's,Low,2,4.7
S5295,Liam,Davis,student4295@university.com,Male,21,Engineering,53.1,79.07,60.23,72.12,81.86,0.11,58.99,61.63725801899799,C,21.5,No,No,High School,Medium,9,5.5
S5296,Sara,Brown,student4296@university.com,Female,19,Business,73.8,83.97,66.67,93.2,63.45,1.23,86.85,72.6926945701802,B,15.2,No,No,Master's,Low,5,6.3
S5297,Emma,Davis,student4297@university.com,Male,18,CS,63.49,47.5,93.97,67.42,73.19,0.75,97.75,74.26395521935358,B,19.3,No,No,Unknown,Medium,3,5.5
S5298,John,Johnson,student4298@university.com,Female,19,Engineering,85.76,56.62,61.51,81.76,69.32,3.73,69.24,65.0312148434182,C,24.2,Yes,Yes,High School,Low,3,7.6
S5299,Maria,Davis,student4299@university.com,Female,23,CS,97.86,53.28,68.83,60.67,58.74,0.53,52.46,57.133798241615295,C,11.6,Yes,Yes,Master's,High,9,6.7
S5300,Maria,Williams,student4300@university.com,Male,18,Mathematics,84.55,62.79,94.27,62.63,75.42,6.25,85.95,74.63865405169601,B,28.5,No,No,Master's,Medium,5,6.0
S5301,Emma,Brown,student4301@university.com,Female,21,Engineering,94.35,85.81,88.13,82.42,72.98,1.9,76.91,82.98368589025165,B,8.4,Yes,Yes,Master's,Low,10,5.1
S5302,Sara,Johnson,student4302@university.com,Female,18,Business,72.65,82.82,54.61,88.12,81.21,5.14,86.18,78.38983617445196,B,27.6,Yes,Yes,Unknown,High,7,7.0
S5303,Liam,Williams,student4303@university.com,Male,20,CS,88.58,79.75,59.49,73.11,62.59,1.03,82.4,70.16173918283663,C,23.5,No,Yes,PhD,Medium,2,7.4
S5304,Ahmed,Smith,student4304@university.com,Female,22,CS,92.15,40.38,61.18,66.75,60.73,8.28,95.27,73.44288670938991,B,21.5,Yes,Yes,Bachelor's,High,6,7.9
S5305,Maria,Jones,student4305@university.com,Male,18,Business,85.54,48.53,94.76,95.51,90.72,7.8,57.02,71.17586756812113,B,7.1,Yes,No,High School,High,1,9.0
S5306,Liam,Johnson,student4306@university.com,Female,23,Engineering,75.39,53.4,99.94,56.79,85.11,3.86,58.46,69.26088877733123,C,28.0,Yes,Yes,Unknown,High,8,5.2
S5307,Sara,Brown,student4307@university.com,Male,22,Engineering,81.29,56.32,86.44,86.04,88.61,9.11,67.08,77.80493126861664,B,12.4,Yes,No,Master's,High,1,4.1
S5308,Emma,Davis,student4308@university.com,Male,20,CS,85.03,48.79,69.06,84.51,56.16,1.86,74.57,69.4635290611829,C,23.6,No,Yes,Unknown,Medium,3,6.5
S5309,Ali,Davis,student4309@university.com,Female,23,Business,62.65,64.62,40.61,84.51,61.2,8.14,96.29,74.4336956004927,B,27.1,Yes,Yes,High School,Medium,6,8.6
S5310,Ahmed,Johnson,student4310@university.com,Female,24,CS,90.48,44.51,81.85,96.77,78.78,5.46,95.35,78.638192497134,B,11.1,No,Yes,Bachelor's,Medium,8,5.2
S5311,John,Brown,student4311@university.com,Male,22,CS,97.52,85.0,63.36,86.41,92.86,3.3,93.59,84.97330169559204,B,27.9,Yes,No,High School,Low,10,7.8
S5312,Maria,Johnson,student4312@university.com,Female,24,Mathematics,73.26,87.26,77.98,65.08,94.61,0.84,61.13,66.80945841430871,B,20.3,No,Yes,Unknown,High,1,5.6
S5313,Sara,Brown,student4313@university.com,Female,20,Engineering,85.05,74.46,76.4,67.67,91.6,1.71,86.48,80.1298361862115,B,21.5,No,No,Master's,Low,10,6.0
S5314,Ali,Davis,student4314@university.com,Female,22,Engineering,86.85,45.38,68.85,69.56,52.17,8.63,69.17,69.44590249604617,C,27.9,Yes,Yes,Master's,High,4,8.7
S5315,John,Williams,student4315@university.com,Male,22,Mathematics,83.11,93.4,96.66,51.54,91.04,6.07,96.56,83.78453523222626,A,18.2,No,Yes,PhD,Low,3,6.3
S5316,Omar,Smith,student4316@university.com,Male,19,Engineering,77.36,97.94,41.39,95.68,94.95,2.37,60.73,70.51016064203786,C,16.0,No,Yes,PhD,Low,1,7.6
S5317,Sara,Williams,student4317@university.com,Male,23,Engineering,94.08,52.14,82.73,53.68,52.84,4.96,57.06,56.840355187779984,C,20.8,Yes,No,Bachelor's,Medium,5,6.7
S5318,Sara,Smith,student4318@university.com,Female,23,Engineering,72.45,82.28,64.59,84.99,70.81,1.08,92.12,75.54922825139155,B,18.9,Yes,No,Bachelor's,High,8,7.8
S5319,John,Davis,student4319@university.com,Female,18,Business,53.06,90.52,82.83,86.51,76.83,0.99,85.85,81.35783299197674,B,6.5,No,Yes,PhD,Medium,7,5.6
S5320,Ali,Williams,student4320@university.com,Male,24,Mathematics,92.23,72.39,80.51,92.19,61.64,9.08,91.07,83.64595225909635,B,9.5,No,Yes,PhD,Low,3,8.4
S5321,Omar,Williams,student4321@university.com,Male,24,CS,83.7,59.4,40.61,77.67,75.83,4.58,57.9,62.3153724824856,C,5.3,No,No,High School,Low,5,6.7
S5322,Liam,Johnson,student4322@university.com,Female,23,Business,92.46,68.71,57.12,86.26,94.3,3.62,94.24,78.76000687294194,B,7.7,No,No,High School,Medium,5,5.5
S5323,Liam,Jones,student4323@university.com,Female,23,CS,56.93,70.74,51.35,65.14,93.35,9.49,83.88,72.27627951219236,B,23.2,No,No,Master's,Medium,8,4.2
S5324,Emma,Davis,student4324@university.com,Female,22,Mathematics,51.54,64.04,50.02,87.28,96.99,3.99,82.58,74.76775036265889,B,5.1,No,Yes,Master's,Medium,6,4.1
S5325,Ali,Brown,student4325@university.com,Female,24,Mathematics,96.72,95.79,83.71,67.17,74.21,3.36,79.13,82.71682820954409,B,12.6,No,No,PhD,Medium,3,5.8
S5326,Ahmed,Davis,student4326@university.com,Male,21,Mathematics,57.39,84.63,54.37,95.14,70.53,2.73,88.24,70.66866148682291,B,16.2,No,No,High School,Medium,7,5.1
S5327,Maria,Brown,student4327@university.com,Female,19,Engineering,90.48,54.48,68.48,58.17,83.29,5.65,70.78,71.23071272256038,C,28.4,Yes,No,PhD,High,1,4.3
S5328,John,Brown,student4328@university.com,Female,18,Business,91.16,75.13,54.82,65.79,70.84,5.58,56.64,57.570321390636806,C,13.2,Yes,Yes,PhD,High,2,6.8
S5329,Emma,Smith,student4329@university.com,Male,19,Mathematics,85.44,81.32,74.81,74.94,52.1,0.16,76.96,73.66336779268761,B,24.6,No,Yes,Bachelor's,Medium,7,8.9
S5330,Omar,Brown,student4330@university.com,Male,18,CS,56.56,48.41,83.23,88.79,86.0,6.54,87.41,77.28384752551413,B,15.2,Yes,No,PhD,High,2,6.1
S5331,John,Brown,student4331@university.com,Female,20,Engineering,83.37,61.51,59.86,87.44,64.05,7.88,57.68,61.27829657753871,C,7.5,No,No,Master's,High,2,6.8
S5332,John,Johnson,student4332@university.com,Male,22,Engineering,94.45,94.33,76.18,60.54,52.45,6.16,61.2,68.35905639713836,C,7.5,No,No,Bachelor's,Low,10,5.1
S5333,Ali,Williams,student4333@university.com,Female,23,Business,71.28,74.03,89.49,57.21,51.03,8.7,84.83,78.40006579447613,B,15.8,No,No,High School,High,7,5.0
S5334,Maria,Davis,student4334@university.com,Female,23,Business,70.68,53.02,45.65,65.2,96.57,2.76,63.48,58.03601845023475,C,6.4,Yes,No,Master's,High,10,5.6
S5335,Ahmed,Davis,student4335@university.com,Male,21,Business,72.14,47.37,82.64,74.19,62.6,1.92,58.5,59.209654082826994,C,19.3,Yes,No,Unknown,Low,4,8.2
S5336,Liam,Brown,student4336@university.com,Male,24,Engineering,54.11,71.09,59.39,76.95,72.39,6.97,94.47,77.11311139658716,B,17.3,Yes,No,High School,Medium,9,8.8
S5337,Sara,Jones,student4337@university.com,Female,24,Mathematics,94.6,72.86,47.36,71.46,97.53,1.89,58.04,65.62203276110675,C,22.6,No,Yes,Unknown,High,7,7.7
S5338,Sara,Davis,student4338@university.com,Male,19,CS,93.46,60.06,72.74,83.15,73.38,0.91,67.21,66.45465365947251,C,9.6,Yes,Yes,Master's,Low,10,4.1
S5339,John,Brown,student4339@university.com,Female,19,Mathematics,99.9,77.82,53.58,71.38,53.93,0.97,71.42,60.242327776308265,C,19.8,No,No,High School,Medium,10,6.2
S5340,Liam,Smith,student4340@university.com,Female,19,CS,79.26,44.12,89.28,97.32,77.6,7.68,73.81,76.70477345932815,B,9.4,Yes,Yes,Unknown,High,6,6.1
S5341,Liam,Smith,student4341@university.com,Female,24,Mathematics,87.56,48.71,42.57,63.05,54.41,0.29,68.07,48.89712711048781,D,23.1,Yes,Yes,Unknown,High,4,8.7
S5342,Maria,Smith,student4342@university.com,Male,23,Business,60.13,72.78,45.92,81.37,54.75,2.89,95.63,73.41637584480274,B,12.7,No,No,High School,High,8,7.7
S5343,Omar,Brown,student4343@university.com,Female,24,CS,83.38,43.71,71.26,80.57,92.57,1.29,82.93,74.50140810950187,B,20.4,No,Yes,PhD,Low,5,7.6
S5344,Omar,Johnson,student4344@university.com,Female,19,Engineering,82.49,92.85,75.34,64.08,64.47,7.55,67.97,73.8675046342963,B,27.1,No,Yes,Master's,Medium,8,6.8
S5345,Emma,Jones,student4345@university.com,Female,22,CS,95.06,48.53,83.79,70.58,83.93,5.03,67.89,68.62002888938389,B,17.2,Yes,No,Master's,Medium,8,7.2
S5346,Ali,Brown,student4346@university.com,Male,18,Engineering,91.54,80.44,55.56,68.27,75.45,2.05,75.15,70.30933364445782,C,9.8,Yes,Yes,Bachelor's,High,9,7.5
S5347,Maria,Johnson,student4347@university.com,Female,23,Mathematics,96.92,63.47,90.51,58.62,61.12,7.5,51.68,66.85387024788368,C,27.2,Yes,No,High School,Low,9,6.8
S5348,Maria,Johnson,student4348@university.com,Female,22,Business,93.44,63.99,97.19,73.86,75.89,7.5,96.33,88.47232308550015,A,14.0,No,No,Master's,Medium,7,8.2
S5349,Ali,Davis,student4349@university.com,Female,20,CS,93.43,85.89,69.94,69.33,53.45,5.23,61.17,68.39358792583022,C,23.3,No,Yes,Unknown,Medium,10,4.2
S5350,Liam,Brown,student4350@university.com,Male,22,Engineering,53.19,69.97,85.63,58.92,67.36,2.76,84.88,77.16505473212797,B,13.0,No,No,High School,Medium,7,8.7
S5351,Omar,Brown,student4351@university.com,Female,22,Mathematics,92.3,83.54,71.49,72.49,76.14,5.86,88.89,79.4736299321776,B,12.5,Yes,Yes,Unknown,Low,6,7.9
S5352,Omar,Johnson,student4352@university.com,Female,20,Business,80.37,70.31,44.17,71.09,61.42,9.34,91.37,69.61691068215667,B,21.1,Yes,Yes,High School,High,9,6.6
S5353,Liam,Johnson,student4353@university.com,Male,22,Business,69.02,75.57,59.57,56.57,83.01,0.52,58.28,65.33795859926137,C,8.9,Yes,Yes,Unknown,Medium,8,8.3
S5354,Omar,Johnson,student4354@university.com,Male,18,Business,52.83,85.64,45.25,56.56,52.59,2.67,76.83,62.696638248788446,C,26.7,No,Yes,Unknown,Low,1,8.1
S5355,John,Davis,student4355@university.com,Female,23,Mathematics,83.88,76.44,99.33,82.38,74.24,2.85,54.18,74.80939518540538,B,14.7,No,No,High School,High,8,6.1
S5356,Maria,Brown,student4356@university.com,Female,21,Mathematics,66.41,76.94,53.74,85.33,85.75,6.32,90.24,73.7873763941475,B,5.5,No,No,Bachelor's,High,2,8.2
S5357,Sara,Johnson,student4357@university.com,Female,24,Mathematics,73.39,87.35,78.15,97.06,71.5,6.51,74.32,81.15650789427275,B,12.6,Yes,Yes,Unknown,Low,9,4.9
S5358,Ali,Smith,student4358@university.com,Male,20,Business,84.09,96.95,57.06,54.35,93.73,2.06,57.92,65.45507649482944,C,24.6,Yes,No,High School,High,6,6.3
S5359,Omar,Brown,student4359@university.com,Male,23,CS,95.59,62.6,79.19,55.89,81.61,2.16,85.93,69.43938397947025,B,26.5,Yes,No,PhD,High,5,5.2
S5360,Emma,Davis,student4360@university.com,Female,19,Engineering,91.27,74.63,52.62,52.59,97.92,9.28,66.56,62.233870973531445,C,19.2,Yes,No,PhD,Low,7,4.6
S5361,Omar,Smith,student4361@university.com,Male,18,Mathematics,72.53,45.18,87.12,76.61,64.21,7.56,55.73,68.01209319714772,C,12.4,No,No,Bachelor's,High,4,8.5
S5362,Omar,Williams,student4362@university.com,Female,21,CS,69.39,61.53,46.65,81.14,96.94,9.34,73.05,71.97892269350322,C,18.2,No,No,High School,Low,9,5.8
S5363,Ahmed,Brown,student4363@university.com,Female,18,Engineering,61.99,64.72,93.71,70.18,80.34,8.3,61.76,74.60851370922008,B,25.9,Yes,No,Bachelor's,Medium,10,7.4
S5364,John,Williams,student4364@university.com,Male,18,Business,68.62,90.11,90.43,89.9,87.26,4.02,97.51,86.86572625319646,A,12.9,No,Yes,Unknown,Low,8,5.9
S5365,Ali,Johnson,student4365@university.com,Female,19,CS,55.55,70.8,80.73,84.33,95.11,1.22,68.07,75.65921976693035,B,14.6,Yes,Yes,PhD,Medium,1,6.7
S5366,Ahmed,Davis,student4366@university.com,Male,21,Business,98.56,83.86,44.04,99.29,77.56,6.3,78.62,68.77555726609603,B,18.5,No,No,Bachelor's,Medium,1,5.7
S5367,Ahmed,Johnson,student4367@university.com,Male,24,Engineering,78.7,41.14,52.51,56.89,93.11,3.52,97.42,67.54733704801954,C,27.2,Yes,Yes,Unknown,Medium,3,7.7
S5368,Emma,Davis,student4368@university.com,Female,18,Mathematics,56.39,67.87,91.56,52.92,77.08,4.25,69.69,68.38216758398421,B,19.6,No,No,PhD,Low,8,7.9
S5369,Maria,Jones,student4369@university.com,Male,19,Business,67.64,94.08,47.32,63.74,79.96,4.26,67.91,62.846590510598844,C,10.2,No,No,Bachelor's,Low,8,6.2
S5370,Emma,Johnson,student4370@university.com,Female,20,CS,77.35,53.46,49.36,50.95,72.25,9.37,58.12,54.37043949158203,C,7.2,No,No,Unknown,Low,2,8.3
S5371,Maria,Williams,student4371@university.com,Male,19,Mathematics,76.64,41.89,72.64,96.63,57.28,0.69,96.92,72.95407057043978,B,7.4,Yes,Yes,Master's,Medium,1,5.8
S5372,Maria,Davis,student4372@university.com,Female,22,CS,51.78,66.0,56.45,65.2,77.68,1.93,90.04,65.04900205620399,C,28.8,No,Yes,PhD,High,4,7.8
S5373,Ali,Johnson,student4373@university.com,Female,23,Engineering,97.54,82.27,53.32,77.62,98.87,6.08,61.05,67.53343440929098,C,25.6,Yes,Yes,Unknown,High,2,7.3
S5374,Omar,Brown,student4374@university.com,Female,19,Engineering,63.77,67.27,74.55,65.9,89.36,8.84,66.63,72.075074471147,B,24.1,No,Yes,Master's,Low,5,6.3
S5375,Ali,Davis,student4375@university.com,Male,19,Mathematics,50.81,67.6,62.35,62.29,87.37,9.18,95.75,76.95594284966324,B,17.4,No,Yes,Bachelor's,High,7,8.4
S5376,John,Davis,student4376@university.com,Female,19,CS,53.82,80.19,48.43,57.62,82.17,5.59,76.86,65.6768410040304,C,21.8,Yes,No,Master's,Medium,10,6.9
S5377,Maria,Johnson,student4377@university.com,Male,24,CS,79.01,55.26,72.09,66.02,67.4,0.35,77.82,69.86696608070753,C,8.2,No,Yes,PhD,Medium,10,8.2
S5378,Ahmed,Jones,student4378@university.com,Male,18,CS,56.89,85.11,63.22,80.77,58.48,3.63,82.41,69.52626692420503,B,20.5,Yes,Yes,High School,High,5,7.7
S5379,Omar,Johnson,student4379@university.com,Male,24,CS,52.09,49.19,84.07,98.58,61.23,9.19,88.11,80.39096743781373,B,25.3,No,Yes,Bachelor's,High,1,6.7
S5380,Sara,Williams,student4380@university.com,Male,21,Engineering,68.98,63.75,46.17,77.9,50.32,5.0,96.96,65.03041416956555,C,6.6,No,No,Master's,Medium,10,5.6
S5381,John,Williams,student4381@university.com,Male,19,CS,81.14,79.36,77.24,76.64,83.67,7.27,90.11,77.45655678877908,B,12.4,No,Yes,Unknown,Low,5,8.8
S5382,Ali,Davis,student4382@university.com,Female,19,Engineering,55.59,89.7,66.19,51.76,90.59,2.69,96.73,77.92815849677095,B,7.8,Yes,Yes,High School,Low,6,4.3
S5383,Emma,Davis,student4383@university.com,Male,22,CS,65.67,87.49,64.36,92.0,63.45,0.25,91.03,77.4526842488782,B,11.5,Yes,No,High School,High,9,8.5
S5384,John,Johnson,student4384@university.com,Female,22,CS,70.89,83.3,53.94,52.24,54.59,5.78,52.32,61.64133512844457,C,24.3,Yes,Yes,Bachelor's,High,1,6.5
S5385,John,Williams,student4385@university.com,Female,20,Business,57.97,61.55,41.83,95.31,66.79,8.35,55.88,62.183236756600735,C,13.3,No,Yes,Master's,Low,3,7.7
S5386,Omar,Williams,student4386@university.com,Male,20,Business,75.3,47.34,90.86,76.93,64.6,9.9,94.24,85.6354102040485,B,22.2,Yes,No,PhD,High,5,5.7
S5387,John,Jones,student4387@university.com,Female,22,CS,54.26,53.01,59.58,58.42,72.54,8.47,51.38,53.9994484839993,C,24.3,No,No,Master's,High,1,5.9
S5388,John,Brown,student4388@university.com,Female,21,Engineering,52.33,91.89,80.87,72.59,63.21,5.54,89.71,76.87357684780741,B,25.4,Yes,Yes,Master's,High,7,5.0
S5389,Sara,Jones,student4389@university.com,Male,20,CS,75.99,91.44,96.86,99.75,66.99,6.09,92.49,85.82515861570381,A,26.8,Yes,No,Bachelor's,Medium,1,8.8
S5390,Liam,Smith,student4390@university.com,Female,23,Business,62.39,97.09,73.9,65.25,95.38,8.24,70.77,74.5677685033354,B,19.9,No,Yes,Bachelor's,Low,10,4.2
S5391,Emma,Jones,student4391@university.com,Male,23,CS,54.77,44.56,63.83,63.47,66.74,0.2,67.74,59.67070110941678,C,12.0,Yes,Yes,Unknown,High,10,5.9
S5392,Emma,Johnson,student4392@university.com,Male,21,Business,71.2,72.21,56.1,55.9,89.28,9.52,59.72,66.30122181427429,C,8.8,Yes,Yes,PhD,High,3,5.7
S5393,Emma,Brown,student4393@university.com,Male,22,CS,95.76,78.92,96.04,79.86,81.29,5.31,52.45,69.8018515794867,B,17.6,No,Yes,Bachelor's,High,1,8.1
S5394,Maria,Johnson,student4394@university.com,Female,20,Mathematics,86.21,82.64,80.92,54.46,66.88,9.52,87.27,82.883708898456,B,7.6,No,Yes,Unknown,High,9,6.5
S5395,Ahmed,Smith,student4395@university.com,Female,19,CS,90.78,78.63,79.92,88.3,90.89,7.65,53.69,77.46215376650382,B,27.8,No,Yes,High School,High,7,4.8
S5396,Liam,Brown,student4396@university.com,Female,22,Engineering,93.6,86.2,65.57,95.96,79.75,1.52,97.23,79.58662482157092,B,16.1,No,Yes,Unknown,High,10,6.5
S5397,Emma,Davis,student4397@university.com,Female,20,Business,98.63,61.57,90.7,96.59,50.43,1.65,64.84,67.49087530226468,B,26.8,Yes,Yes,PhD,Medium,9,5.2
S5398,John,Williams,student4398@university.com,Male,21,Mathematics,88.16,50.77,82.82,55.4,53.44,3.54,89.71,67.35637073219057,B,22.7,Yes,Yes,Unknown,Medium,9,4.1
S5399,John,Jones,student4399@university.com,Male,23,Business,80.42,52.28,56.99,77.91,87.63,2.64,52.98,56.02244413754972,C,26.4,No,Yes,Unknown,Medium,9,6.7
S5400,Emma,Johnson,student4400@university.com,Female,21,Business,68.27,40.72,75.97,54.86,72.33,4.39,76.81,62.03333779298947,C,27.1,No,No,Bachelor's,Medium,10,5.8
S5401,Omar,Smith,student4401@university.com,Male,20,Engineering,59.08,61.02,65.81,78.6,70.28,6.04,67.45,67.86411688665734,C,6.3,No,No,PhD,High,5,5.2
S5402,Emma,Williams,student4402@university.com,Female,21,CS,84.33,45.5,40.4,90.75,57.29,4.37,51.5,51.359974424934,D,23.1,Yes,No,Unknown,High,7,4.9
S5403,John,Jones,student4403@university.com,Male,20,Engineering,99.75,59.29,88.46,76.89,57.87,0.56,82.79,72.02739716529145,B,10.7,No,Yes,Master's,High,6,6.3
S5404,Maria,Williams,student4404@university.com,Male,20,CS,73.37,77.69,47.37,93.6,89.89,9.76,97.16,85.44805333384322,B,29.7,Yes,No,Unknown,Medium,6,8.3
S5405,Ali,Jones,student4405@university.com,Male,21,Mathematics,86.18,93.67,70.6,90.08,91.45,4.25,50.54,73.48764248925345,B,24.5,No,Yes,High School,Medium,3,7.8
S5406,Ali,Davis,student4406@university.com,Male,18,Engineering,74.75,90.38,60.17,63.83,78.0,8.51,63.52,73.77480667047003,C,5.1,Yes,No,High School,Medium,10,4.0
S5407,Liam,Brown,student4407@university.com,Male,19,Engineering,71.6,55.16,60.53,81.51,64.76,0.74,85.18,64.45856555033116,C,28.2,No,Yes,Unknown,Low,6,7.7
S5408,Liam,Williams,student4408@university.com,Female,22,Business,70.52,48.04,68.64,50.37,96.64,8.1,93.56,72.52489474832568,B,12.3,Yes,No,Unknown,High,10,4.4
S5409,Emma,Williams,student4409@university.com,Female,23,Engineering,75.23,51.58,99.82,69.8,81.2,1.73,59.54,70.55631803282354,B,15.4,No,No,Master's,Medium,6,6.7
S5410,Sara,Williams,student4410@university.com,Male,19,CS,68.34,98.26,64.5,61.9,89.83,6.79,53.54,64.35658061888738,C,20.3,Yes,Yes,Unknown,Medium,5,7.9
S5411,Emma,Brown,student4411@university.com,Female,22,Engineering,87.44,72.97,50.94,96.86,50.16,6.62,50.43,56.706374436279575,C,27.9,No,No,Bachelor's,High,4,6.3
S5412,Omar,Smith,student4412@university.com,Male,22,Engineering,93.71,50.95,76.82,70.27,72.52,9.1,60.76,69.12234333796917,C,28.2,No,No,PhD,Low,10,5.9
S5413,Emma,Jones,student4413@university.com,Male,23,Mathematics,94.14,90.44,54.18,82.7,93.55,3.21,53.57,67.96519516801435,C,19.1,Yes,Yes,Master's,Medium,5,8.7
S5414,Liam,Davis,student4414@university.com,Male,19,CS,61.38,63.71,46.33,86.6,66.91,1.09,67.97,60.86388809999612,C,12.9,Yes,Yes,Unknown,Low,7,4.1
S5415,Ali,Williams,student4415@university.com,Male,23,Business,94.8,93.95,43.01,88.66,86.33,8.65,72.01,72.60144076032034,B,12.0,Yes,Yes,Bachelor's,Medium,4,4.5
S5416,John,Brown,student4416@university.com,Female,20,CS,67.08,55.64,41.37,86.79,82.88,3.32,74.0,63.00943000592089,C,14.1,Yes,No,Unknown,Medium,9,8.4
S5417,Emma,Smith,student4417@university.com,Male,23,Mathematics,65.47,63.59,65.87,64.46,57.61,2.33,57.12,54.97705044844889,C,9.5,Yes,No,Master's,High,4,8.4
S5418,John,Jones,student4418@university.com,Female,21,CS,86.34,70.3,65.6,84.3,88.75,4.86,73.2,71.20871606217463,B,21.7,Yes,No,Master's,Low,9,5.9
S5419,John,Brown,student4419@university.com,Male,18,CS,65.23,93.56,51.13,77.45,55.63,1.46,50.45,56.6328225539729,C,18.2,No,Yes,High School,Medium,10,6.7
S5420,Sara,Davis,student4420@university.com,Male,18,Engineering,52.65,92.13,87.04,79.87,86.4,2.97,61.97,72.26024189101368,B,24.3,No,Yes,High School,High,9,4.8
S5421,John,Davis,student4421@university.com,Female,18,Engineering,68.68,74.46,47.76,50.04,99.55,3.85,68.45,67.5972043388935,C,7.4,Yes,Yes,Unknown,Medium,7,8.4
S5422,Ali,Jones,student4422@university.com,Male,19,CS,86.07,53.31,94.92,62.91,97.9,2.77,55.92,70.10759725042165,C,15.0,Yes,No,PhD,High,7,6.3
S5423,Maria,Williams,student4423@university.com,Male,19,CS,66.35,64.2,75.25,96.53,90.01,4.5,90.7,83.66956284236603,B,11.0,No,No,Bachelor's,Medium,10,6.8
S5424,Maria,Davis,student4424@university.com,Female,20,Business,81.48,98.54,41.66,64.5,76.73,3.85,60.06,60.64063743266118,C,18.4,Yes,No,High School,High,1,4.6
S5425,Ahmed,Smith,student4425@university.com,Female,24,Mathematics,83.01,76.47,97.78,71.9,83.74,7.75,87.74,84.20297129494016,A,16.7,No,No,High School,Medium,2,7.1
S5426,Omar,Brown,student4426@university.com,Female,18,Engineering,86.69,86.87,58.48,59.33,86.41,9.18,73.69,69.25723993896723,B,16.2,No,Yes,PhD,High,3,7.5
S5427,Emma,Smith,student4427@university.com,Male,20,Engineering,94.86,66.99,67.0,56.93,50.42,1.01,73.99,59.051656709654246,C,12.9,No,No,Master's,High,3,5.5
S5428,Omar,Williams,student4428@university.com,Male,24,Engineering,71.63,71.92,57.06,60.43,55.12,8.23,82.26,65.21281637441584,C,23.2,Yes,No,Unknown,Low,3,8.5
S5429,Ali,Smith,student4429@university.com,Female,18,Engineering,58.32,65.74,83.71,77.68,79.85,9.32,52.21,73.72364045296484,B,17.0,No,No,Unknown,High,9,5.0
S5430,John,Smith,student4430@university.com,Female,19,CS,65.95,82.18,69.14,95.95,50.33,6.87,53.94,70.42995805183776,C,10.1,Yes,Yes,Bachelor's,Low,2,8.5
S5431,Maria,Johnson,student4431@university.com,Male,24,CS,71.61,91.09,47.94,66.31,95.45,9.96,66.34,70.49128875985477,B,18.7,Yes,No,PhD,High,1,7.5
S5432,Omar,Smith,student4432@university.com,Male,21,Business,85.69,70.44,46.25,66.17,74.48,3.35,70.84,62.17989872866768,C,19.9,Yes,No,PhD,High,1,8.2
S5433,Ali,Jones,student4433@university.com,Female,21,Engineering,50.66,68.85,83.52,78.21,62.89,8.3,71.5,79.05234283656124,B,5.5,No,Yes,PhD,High,6,7.5
S5434,Maria,Brown,student4434@university.com,Female,21,Engineering,65.79,60.42,54.22,67.84,69.69,6.74,83.84,64.01234947778669,C,10.1,No,Yes,Master's,High,7,6.1
S5435,John,Johnson,student4435@university.com,Female,23,CS,88.99,50.63,48.27,95.52,92.54,3.23,50.04,57.677008132379164,C,11.1,No,No,PhD,Low,2,5.7
